insert_date,close,scode,m1,m2,k0,k1,k2,k3,k4,k5,n0_ov,n0_lv,n1_lv,n1_hv,n1_ov,n1_cv,n2_lv,n2_ov,n2_cv,n2_hv,n3_lv,n3_ov,n3_cv,n3_hv,wc,wh,wl,wo,wcp,whp,wlp,wop
2018-11-01,84000,002366,10.82,10.09,1.86,3.73,1.18,3.61,2.41,-0.12,-0.13,-0.79,-1.19,2.5,1.31,-1.07,0.84,2.29,9.15,9.99,0.11,0.44,2.76,7.5,9.65,14.71,6.82,7.18,12.15,17.33,9.27,9.63
2018-11-01,49500,600156,0,0,2.63,12.67,3.05,8.57,5.35,-3.64,10,10,-9.09,2.42,-0.61,-5.66,-5.57,-2.57,-3,1.71,-2.65,-1.55,0.22,1.55,-0.22,1.1,-3.08,-1.98,-2.78,-1.5,-5.57,-4.5
2018-11-01,38800,002452,0,0,4.53,14.78,0,11.2,11.2,-3.12,9.92,9.92,-4.12,10.05,10.05,-1.03,-3.65,-3.65,1.56,8.07,5.38,5.38,10,10,15.95,15.95,11.08,11.08,11.72,11.72,7.03,7.03
2018-11-01,113000,600647,9.18,8.76,1.35,5.29,2.21,5,2.73,-0.27,1.17,0.78,-2.92,2.21,0,-2.65,-0.09,0,2.09,2.73,-1.07,2.4,0.8,3.74,2.91,5.91,1,4.55,2.91,5.91,1,4.55
2018-11-02,71400,002209,7.69,5.47,2.9,10.47,0,9.07,9.07,-1.27,4.31,2.16,-2.38,7.84,7.84,-1.12,-3.4,-2.27,0.14,1.84,-6.36,-3.54,-4.53,-2.4,-2.17,0,-4.06,-1.16,-4.39,-2.27,-6.23,-3.4
2018-11-02,39400,600355,5.63,5.63,1.76,10.26,2.2,7.44,5.13,-2.56,4.19,4.19,-3.55,6.35,4.06,-1.02,0,0.77,4.62,10,-10.05,-7.6,-7.84,-4.66,-4.33,-1.02,-6.62,-4.07,-3.59,-0.26,-5.9,-3.33
2018-11-02,68300,600728,0.15,0,0.22,4.01,0,2.64,2.64,-1.32,9.98,9.82,-1.46,2.49,2.49,-0.15,-1.03,-0.29,3.96,5.28,-3.53,-1.27,1.97,4.8,6.32,9.26,0.59,2.94,6.01,8.94,0.29,2.64
2018-11-02,129600,600476,8.45,8.45,0.92,6.33,0.74,5.18,4.41,-1.08,1.44,1.44,-1.31,4.94,4.17,-0.23,-2.94,-1.39,-0.46,0.15,-3.81,-1.17,1.94,5.13,2.9,6.12,-2.9,-0.24,1.47,4.64,-4.25,-1.62
2018-11-02,33300,002348,0,0,0.4,6.54,2.7,3.32,0.6,-3.02,9.9,9.9,-3.6,2.7,0,-0.6,-2.72,-1.51,-1.51,0.6,-4.6,-0.92,-2.76,-0.61,-2.76,-0.61,-4.6,-0.92,-4.23,-2.11,-6.04,-2.42
2018-11-05,295400,002937,9.49,8.52,8.86,16.45,1.56,14.44,12.68,-1.73,1.38,0.48,-5.55,9.99,8.29,-3.89,-10,-8.84,-10,-7.19,-2.9,-2.19,-0.08,0.86,-1.35,-0.43,-4.13,-3.44,-10.07,-9.23,-12.61,-11.98
2018-11-05,94200,603996,0,0,4.4,10.99,0.98,10.04,8.97,-0.85,10.05,10.05,-1.49,9.34,8.28,-0.64,-9.19,-4.38,-6.94,-3.42,-1.84,0.23,-1.72,1.26,-4.36,-1.45,-4.47,-2.46,-8.55,-5.77,-8.65,-6.73
2018-11-05,582200,601888,6.61,6.61,-0.73,4.69,0.03,1.29,1.25,-3.25,3.17,3.17,-4.5,-0.02,-0.05,-1.29,-4,0.31,-2.47,0.68,-1.34,0.32,0.59,2.87,-2.2,0.02,-4.08,-2.46,-1.9,0.33,-3.78,-2.16
2018-11-05,108200,603008,7.88,7.88,1.08,6.13,3.02,4.55,1.49,-1.49,1.93,1.93,-2.03,3.97,0.92,-0.55,-2.42,0.56,-0.74,0.65,-1.69,0,-1.4,0.66,-2.68,-0.65,-2.96,-1.29,-2.14,-0.09,-2.42,-0.74
2018-11-05,96100,002444,6.19,5.95,0.64,6.13,2.07,3.89,1.79,-2.11,3.78,3.55,-3.23,2.71,0.62,-1.14,-2.63,-0.42,-0.84,-0.42,-1.7,-0.53,-0.96,0.74,-1.37,0.32,-2.11,-0.95,-1.79,-0.11,-2.53,-1.37
2018-11-05,76000,002003,8.42,8.26,0.4,2.82,0.26,2.13,1.87,-0.67,1.59,1.45,-1.97,0.79,0.53,-1.32,-4.4,0.4,-3.2,0.4,-0.96,0.14,-0.55,0.83,-4.12,-2.79,-4.52,-3.45,-3.73,-2.4,-4.13,-3.07
2018-11-05,58100,000993,10.46,10.04,3.61,10.22,5.85,9.43,3.38,-0.71,0,-0.38,-3.96,5.85,0,-3.27,-3.74,-2.85,3.02,6.05,-4.84,-2.76,1.9,7.94,8.06,14.47,0.92,3.11,4.98,11.21,-1.96,0.18
2018-11-05,98800,002035,7.39,7.39,1.08,4.25,1.01,3.4,2.37,-0.82,2.45,2.45,-2.43,1.72,0.71,-1.62,-2.98,0.21,-1.13,0.41,-2.81,0.42,-1.87,0.42,-3.18,-0.92,-4.11,-0.92,-2.98,-0.72,-3.91,-0.72
2018-11-05,389400,002833,9.91,7.63,0.31,3.69,0,2.13,2.13,-1.51,2.2,0.08,-2.67,0.92,0.92,-1.18,-1.56,0.05,0.03,1.2,-1.17,-0.91,-0.44,0.88,-0.47,0.86,-1.19,-0.94,-0.42,0.91,-1.14,-0.88
2018-11-05,251500,600754,7.2,5.76,-0.12,5.56,0,3.72,3.72,-1.74,4.02,2.62,-3.38,1.99,1.99,-1.67,-4.04,-0.08,-1.86,-0.08,-2.22,-0.37,-1.9,0.08,-3.64,-1.7,-3.97,-2.14,-3.72,-1.78,-4.04,-2.22
2018-11-05,318500,600309,7.35,7.35,0.5,4.87,0.44,2.66,2.21,-2.11,2.49,2.49,-5.24,-0.63,-1.07,-3.2,-2.98,0.06,-1.39,0.06,-0.66,-0.46,-0.36,2.37,-1.82,0.88,-2.11,-1.91,-1.75,0.94,-2.04,-1.85
2018-11-05,222000,002507,6.27,2.16,-0.95,3.34,0,0.5,0.5,-2.74,7.68,3.52,-4.14,-0.95,-0.95,-1.44,-2.06,-1.74,3.24,4.07,-1.33,-0.89,0.84,3.85,5.95,9.12,3.67,4.14,4.11,7.22,1.87,2.33
2018-11-05,352000,002008,5.8,4.14,0.5,4.98,0.98,2.91,1.91,-1.97,5.62,3.97,-5.31,-0.6,-1.56,-3.41,-3.15,-0.62,-2,-0.62,-0.9,0.54,-0.51,2.55,-1.89,1.12,-2.28,-0.86,-2.5,0.5,-2.88,-1.47
2018-11-05,146400,002939,7.89,6.01,-0.36,6.17,2.04,2.39,0.34,-3.55,3.76,1.95,-3.62,2.32,0.27,-0.07,-9.5,-5.13,-9.02,-2.53,-1.95,-0.83,0.3,3.91,-3.82,-0.36,-5.98,-4.9,-8.75,-5.47,-10.8,-9.77
2018-11-05,80600,002326,11.33,11.02,-0.37,5.06,1,2.53,1.52,-2.41,-0.95,-1.23,-4.34,0.5,-0.5,-1.99,-4.43,-1.52,-3.42,-1.52,-1.57,-0.66,-0.66,2.88,-2.57,0.9,-3.47,-2.57,-4.05,-0.63,-4.94,-4.05
2018-11-06,59100,600695,9.24,6.1,5.79,12.26,7.44,11.49,3.77,-0.69,3.72,0.74,-2.03,9.98,2.37,-1.35,-3.09,-1.37,9.95,9.95,-8.89,-0.94,-4.37,8.27,6.61,20.7,1.57,10.43,5.15,19.04,0.17,8.92
2018-11-06,71200,002687,10.05,10.05,2.78,7.33,1.18,7.33,6.08,0,0,0,-9.97,-3.37,-4.49,-9.97,-4.68,-3.74,1.4,2.96,-2.92,-0.92,-2.92,2.46,2.27,7.94,2.27,4.38,-1.56,3.9,-1.56,0.47
2018-11-06,34500,600751,10.93,9.87,0.44,5.49,1.76,3.9,2.1,-1.5,0,-0.96,-4.93,0.29,-1.45,-3.48,-2.1,-1.8,-0.6,0.9,-1.21,0.6,0.3,2.11,1.53,3.36,0,1.83,-0.3,1.5,-1.8,0
2018-11-06,27300,000903,10.98,8.76,3.04,8.71,3.24,7.49,4.12,-1.12,1.21,-0.81,-3.3,5.13,1.83,-2.2,-3.75,-2.62,-3,-0.37,-1.16,1.16,-1.16,1.16,-1.54,0.77,-1.54,0.77,-4.12,-1.87,-4.12,-1.87
2018-11-06,131700,603800,10.86,9.75,0.76,4,0.85,2.85,1.98,-1.11,0.25,-0.75,-5.16,-1.37,-2.2,-4.1,-2.77,-2.53,-1.03,1.35,0.56,0.56,1.44,4.64,3.01,6.26,2.11,2.11,0.4,3.56,-0.48,-0.48
2018-11-06,52100,600856,11.32,9.68,2.83,10.43,7.68,9.36,1.56,-0.97,0.21,-1.27,-2.5,7.68,0,-1.54,-2.92,1.17,0,1.95,-4.09,0.19,-2.92,0.97,-4.05,-0.19,-5.2,-0.96,-2.92,0.97,-4.09,0.19
2018-11-06,68600,002357,5.86,4.89,3.51,11.72,0,11.54,11.54,-0.16,4.81,3.85,-9.18,1.46,1.46,-9.04,-0.96,-0.96,0.8,5.77,-4.13,-0.95,-3.02,0.48,-1.29,2.27,-2.43,0.81,-2.24,1.28,-3.37,-0.16
2018-11-06,361800,603032,6.63,4.57,6.52,17.37,6.47,15.14,8.15,-1.9,5.2,3.16,-8.49,7.41,0.88,-6.72,-0.24,1.19,10.01,10.01,-9.43,2.88,-8.81,3.69,-0.85,12.74,-1.52,11.86,0.33,14.07,-0.36,13.19
2018-11-06,101200,603861,10.6,10,1.23,6.52,0,5.77,5.77,-0.71,0,-0.54,-3.06,3.26,3.26,-2.37,-1.21,1.72,-0.81,1.72,-0.1,0.51,1.53,6.02,-1,3.38,-2.59,-1.99,0.71,5.16,-0.91,-0.3
2018-11-06,91200,600560,0,0,4.54,12.26,8.6,11.88,3.03,-0.34,10.01,10.01,-2.52,9.43,0.77,-2.19,-5.16,-3.81,-1.23,1.46,-6.02,-2.95,-3.63,-1.02,-1.05,1.63,-3.5,-0.35,-4.82,-2.24,-7.17,-4.15
2018-11-06,174900,601012,2.82,1.69,0.61,8.84,0,5.56,5.56,-3.01,8.18,6.98,-6.17,2.12,2.12,-3.26,-3.84,-0.71,-3.07,0.35,-1.22,1.83,-0.43,1.83,-2.8,-0.6,-3.57,-0.6,-3.49,-1.3,-4.26,-1.3
2018-11-06,35300,000659,10.66,8.28,1.11,5.26,1.12,3.75,2.59,-1.44,1.56,-0.62,-3.12,1.98,0.85,-1.7,1.73,4.32,5.48,9.51,-2.46,1.37,-1.37,3.55,-0.28,4.7,-1.38,2.49,4.03,9.22,2.88,6.92
2018-11-06,36900,002420,10.81,10.48,4.26,7.84,2.67,7.84,5.04,0,-0.3,-0.6,-3.25,4.34,1.63,-3.25,-3.64,-1.4,-3.64,4.48,9.88,9.88,9.88,9.88,7.39,7.39,7.39,7.39,5.88,5.88,5.88,5.88
2018-11-06,161600,002843,9.86,5.83,4.36,16.71,2.85,16.71,13.48,0,3.95,0.14,-10.02,5.01,2.1,-10.02,-5.71,-4.4,-3.09,-1.99,-3.26,-0.71,-2.91,-0.07,-1.58,1.29,-1.94,0.65,-5.91,-3.16,-6.26,-3.78
2018-11-06,187400,603507,8.64,8.07,4.2,8.24,1.03,8.12,7.03,-0.11,1.76,1.23,-2.88,5.12,4.06,-2.77,-2.85,-2.31,-2.52,0.38,-2.82,1.35,-0.9,1.35,-1.12,1.12,-3.03,1.12,-3.4,-1.21,-5.27,-1.21
2018-11-06,89100,000593,10.14,9.33,3.43,9.16,5.73,8.29,2.42,-0.81,0.62,-0.12,-3.25,5.61,-0.11,-2.47,-2.88,-1.04,2.07,5.29,-3.95,-1.8,-1.35,0.9,1.74,4.07,-0.93,1.28,0.69,2.99,-1.96,0.23
2018-11-06,197500,002800,10.34,10.34,3.1,10.51,1.1,8.91,7.73,-1.45,-0.28,-0.28,-6.99,2.78,1.67,-5.62,0.97,0.97,9.98,9.98,-4.63,1.85,-3.07,2.44,5.58,11.58,3.88,10.95,6.6,12.66,4.88,12.02
2018-11-06,42900,002452,4.38,4.38,4.45,9.3,0,9.3,9.3,0,5.38,5.38,-9.79,-1.4,-1.4,-9.79,-3.1,-3.1,1.55,1.55,-3.31,0,0.25,4.33,5.07,9.33,1.33,4.8,1.81,5.94,-1.81,1.55
2018-11-06,90900,603085,11.12,9.65,1.3,9.3,0,6.94,6.94,-2.16,0.36,-0.97,-5.39,3.41,3.41,-3.3,-2.05,-1.37,-1.59,0.91,-1.73,0.69,-1.04,2.31,-1.27,2.08,-1.96,0.46,-2.62,0.68,-3.3,-0.91
2018-11-07,92200,002423,11.89,11.76,1.28,7.37,0.42,5.93,5.48,-1.34,-1.55,-1.67,-4.34,2.71,2.28,-3.04,-2.68,-0.22,-2.46,0.89,-1.49,-0.69,-0.57,1.26,-2.8,-1.01,-3.7,-2.91,-3.02,-1.23,-3.91,-3.13
2018-11-07,79400,002137,12.15,9.97,8.75,15.63,0.92,13.97,12.92,-1.44,0,-1.94,-4.91,9.95,8.94,-3.53,-2.74,-0.78,0.65,4.83,-6.36,-3.89,-5.84,-2.33,-4.47,-0.92,-5,-2.5,-5.22,-1.7,-5.74,-3.26
2018-11-07,52500,000917,2.74,0,4.78,11.91,2.83,11.22,8.16,-0.61,10.06,7.13,-7.24,3.81,0.95,-6.67,-1.22,-0.82,-0.2,3.67,-1.64,-1.64,2.04,4.91,2.67,5.56,-1.03,-1.03,1.84,4.69,-1.84,-1.84
2018-11-07,60300,600620,11.05,9.24,0.41,7.73,2.17,5.69,3.45,-1.9,0.73,-0.91,-5.64,1.66,-0.5,-3.81,-1.38,0,2.59,6.03,-3.19,-1.34,-0.5,2.02,2.07,4.66,-0.69,1.21,2.07,4.66,-0.69,1.21
2018-11-07,48600,600981,9.21,6.81,1.91,6.09,0,5.63,5.63,-0.43,2.94,0.68,-5.35,0.41,0.41,-4.94,-1.52,0,-1.52,1.3,0,0.22,0.44,3.08,-1.08,1.52,-1.52,-1.3,-1.08,1.52,-1.52,-1.3
2018-11-07,55200,000498,11.52,11.07,1.47,4.94,0,4.74,4.74,-0.19,-1,-1.39,-4.71,0,0,-4.53,-2.47,0.38,-1.14,1.14,-1.34,-0.19,-1.34,2.5,-2.84,0.95,-2.84,-1.7,-2.47,1.33,-2.47,-1.33
2018-11-07,47300,600257,10.51,10.26,2.44,8.06,3.98,6.9,2.8,-1.08,-0.23,-0.47,-2.96,4.86,0.85,-1.9,-2.59,0,0.22,1.94,-4.09,-2.15,-3.23,-0.22,-3.02,0,-3.88,-1.94,-3.02,0,-3.88,-1.94
2018-11-07,33000,600069,10.37,10,3.96,7.69,4.17,7.36,3.07,-0.31,0,-0.33,-1.52,6.06,1.82,-1.21,-3.07,-2.45,2.45,5.52,-3.59,-2.4,0,6.59,5.03,11.95,1.26,2.52,2.45,9.2,-1.23,0
2018-11-07,98700,002607,0,0,2.2,19.53,0,11.29,11.29,-6.9,10.03,10.03,-9.73,7.9,7.9,-3.04,-4.18,-2.3,2.61,5.85,-9.27,-1.93,-8.96,-0.81,-4.39,4.17,-4.71,2.99,-6.58,1.78,-6.9,0.63
2018-11-07,81700,600064,5.97,5.15,1.99,7.52,1.34,6.42,5.01,-1.03,4.58,3.77,-5.63,1.47,0.12,-4.65,-2.82,-1.67,-1.28,3.08,-2.99,-0.52,3.25,5.33,3.66,5.74,-2.61,-0.13,1.93,3.98,-4.24,-1.8
2018-11-07,57000,000936,5.56,1.6,3.36,9.34,2.93,9.14,6.03,-0.18,8.3,4.25,-4.21,4.74,1.75,-4.04,-1.28,-0.37,3.11,9.69,-3.01,-2.48,-1.06,2.3,2.39,5.87,0.37,0.92,2.01,5.48,0,0.55
2018-11-07,32800,000793,12.71,10.44,4.42,8.52,4.56,8.52,3.79,0,-0.34,-2.35,-3.35,4.88,0.3,-3.35,-1.58,0,2.52,5.05,-3.69,-1.54,-3.08,-0.31,-0.63,2.21,-1.26,0.95,-0.63,2.21,-1.26,0.95
2018-11-07,72500,000931,5.07,5.07,0.54,7.89,0,5.22,5.22,-2.47,4.7,4.7,-7.31,0,0,-4.97,-2.9,-1.6,-1.16,2.18,-2.64,-1.62,0.73,4.7,1.18,5.16,-2.21,-1.18,-0.44,3.48,-3.77,-2.76
2018-11-07,127800,600679,12.8,10.36,2.67,7.63,0.32,6.19,5.85,-1.34,-0.34,-2.5,-7.67,-0.63,-0.94,-6.42,0.42,0.92,2.68,9.36,-6.35,-2.69,-4.15,-2.36,-2.49,-0.66,-4.72,-0.99,-1.59,0.25,-3.85,-0.08
2018-11-07,60700,002660,10.36,0,-0.43,8.02,1,4.66,3.63,-3.11,9.96,-0.36,-7.58,-0.16,-1.15,-4.61,-4.15,-2.94,-3.28,-0.35,0.18,0.71,10,10,9.61,9.61,-0.18,0.36,6.39,6.39,-3.11,-2.59
2018-11-07,45800,600165,10.1,8.53,6.51,13.9,7.3,13.38,5.67,-0.45,1.44,0,-4.15,9.17,1.75,-3.71,-1.36,-1.36,6.12,7.48,-8.12,-3.21,-8.12,-1.28,-1.15,6.21,-1.15,4.14,-2.49,4.76,-2.49,2.72
2018-11-07,53100,600366,10.62,8.59,3.04,7.42,1.85,7.21,5.26,-0.19,1.24,-0.62,-3.58,3.58,1.69,-3.39,-0.58,0.39,1.17,3.9,-2.31,-0.77,-1.54,1.35,-0.78,2.14,-1.55,0,-0.39,2.53,-1.17,0.39
2018-11-07,29900,002489,7.55,7.55,2.79,7.55,2.4,6.79,4.29,-0.71,2.21,2.21,-7.02,0,-2.34,-6.35,-1.43,1.43,-1.43,1.79,-2.17,-0.72,4.35,6.88,1.41,3.87,-4.93,-3.52,2.86,5.36,-3.57,-2.14
2018-11-07,78700,002066,12.43,10.22,0.38,5.65,0,3.42,3.42,-2.11,-0.14,-2.1,-5.46,-0.13,-0.13,-3.43,-1.84,-0.26,-1.05,1.05,-2.53,-1.2,-1.86,-0.27,-2.64,-1.06,-3.3,-1.98,-2.89,-1.32,-3.55,-2.24
2018-11-07,54600,600784,11.2,10.75,1.24,6.85,2.44,5.61,3.09,-1.16,-0.6,-1.01,-6.41,0,-2.38,-5.31,-1.93,0.58,-1.55,1.35,-2.36,-0.59,0,1.38,-2.12,-0.77,-4.42,-2.69,-1.55,-0.19,-3.87,-2.13
2018-11-07,117600,600283,0,0,5.65,10.69,4.69,10.69,5.73,0,10.01,10.01,-0.6,10.03,5.1,-0.6,-5.05,-3.76,-0.77,4.45,5,5,10,10,13.42,13.42,8.27,8.27,9.15,9.15,4.19,4.19
2018-11-07,78400,600630,7.99,7.99,2.14,7.7,1.14,6.41,5.21,-1.2,1.82,1.82,-5.61,1.66,0.51,-4.46,-2.4,-2.27,0.67,5.07,-1.99,-1.99,-0.53,3.18,2.46,6.28,0.96,0.96,0.13,3.87,-1.34,-1.34
2018-11-07,81200,002529,12.62,11.69,1.46,4.5,0,3.57,3.57,-0.89,-1.49,-2.3,-4.31,0,0,-3.45,-0.64,0,-0.51,1.4,-2.31,-1.54,-2.18,-0.26,-2.68,-0.77,-2.81,-2.04,-2.68,-0.77,-2.81,-2.04
2018-11-07,43200,000760,9.92,8,1.81,6.7,4.88,5.65,0.74,-0.98,1.78,0,-6.71,-0.46,-5.09,-5.79,-1.47,0,-0.25,4.18,-4.43,-1.72,0.25,2.46,0,2.21,-4.67,-1.97,0,2.21,-4.67,-1.97
2018-11-07,63500,002655,12.79,9.67,3.64,11.07,4.92,8.77,3.67,-2.07,0.35,-2.43,-3.31,7.4,2.36,-1.26,-2.07,0,-1.44,2.23,-2.59,0,-1.46,0,-2.87,-1.44,-3.99,-1.44,-2.87,-1.44,-3.99,-1.44
2018-11-07,211500,600848,9.3,9.3,2.07,9.26,2.21,6.63,4.33,-2.4,0.62,0.62,-4.02,4.87,2.6,-1.65,-2.93,-1.06,-2.31,1.15,-0.59,0,0.89,3.2,-0.39,1.9,-1.85,-1.26,-1.44,0.82,-2.88,-2.31
2018-11-07,70300,000576,12.66,11.76,6.48,13.1,3.4,12.59,8.89,-0.44,-1.56,-2.35,-4.41,8.11,4.55,-3.98,0.44,0.44,3.56,7.7,-3.72,-2,-3,2.29,0,5.46,-0.74,1.03,0.44,5.93,-0.3,1.48
2018-11-08,160200,002459,0,0,2.18,22.19,0,22.19,22.19,0,10.03,10.03,-9.99,9.99,9.99,-9.99,-9.99,-4.3,-9.99,-3.12,-9.17,-4.08,-6.63,-3.39,-12.17,-9.13,-14.57,-9.78,-15.95,-13.04,-18.24,-13.66
2018-11-08,64100,600695,13.45,11.48,4.07,18.84,9.29,13.21,3.59,-4.73,-1.37,-3.09,-8.89,8.27,-0.94,-4.37,-9.79,-7.34,-5.55,2.61,-3.45,-2.94,-0.35,3.63,1.58,5.63,-1.58,-1.06,-5.87,-2.12,-8.81,-8.32
2018-11-08,371300,603032,10.28,8.73,4.73,14.48,0.79,13.7,12.82,-0.68,1.19,-0.24,-9.43,3.69,2.88,-8.81,-9.69,-5.49,0.06,5.58,-6.2,-5.25,-4.4,0.32,1.22,6.22,-0.69,0.31,-4.34,0.38,-6.14,-5.2
2018-11-08,217600,002888,11.42,10.34,1.72,10.74,8,8.55,0.51,-1.99,-0.3,-1.26,-2.48,8,0,-0.51,-4.8,-1.85,1.39,5.68,-0.91,1.96,1.59,4.74,4.94,8.19,2.35,5.32,3,6.19,0.46,3.37
2018-11-08,115400,002793,10.22,10.11,0.08,5.39,1.14,3.04,1.88,-2.23,-0.1,-0.19,-5.11,0,-1.13,-2.95,-3.57,-1.7,-2.5,2.14,-0.27,-0.18,2.84,9.98,2,9.08,-1.09,-1,0.27,7.23,-2.77,-2.68
2018-11-08,61700,600532,9.59,6.75,3.1,10.71,0,7.83,7.83,-2.61,3.03,0.36,-9.24,0.49,0.49,-6.81,-6.61,-2.61,-6.26,-1.91,-1.11,-0.56,0.37,1.48,-3.39,-2.32,-4.82,-4.29,-5.91,-4.87,-7.3,-6.78
2018-11-08,43000,002261,10.82,9.69,1.49,5.28,0,5.02,5.02,-0.24,0.26,-0.77,-3.02,2.09,2.09,-2.79,-1.44,-0.72,0,2.63,-1.2,-0.48,2.15,2.63,2.89,3.37,-0.48,0.24,2.15,2.63,-1.2,-0.48
2018-11-08,205000,002800,8.93,8.93,1.29,7.42,0.57,5.69,5.08,-1.61,0.97,0.97,-4.63,2.44,1.85,-3.07,-4.98,-3.17,-3.12,-1.71,-2.65,-1.14,0.26,0.26,0.31,0.31,-2.6,-1.09,-2.87,-2.87,-5.69,-4.23
2018-11-08,53900,600490,7.37,4.05,1.38,3.84,2.08,3.44,1.34,-0.38,5.71,2.45,-3.34,0.37,-1.67,-2.97,-2.29,-1.15,-1.91,0.96,-1.95,-0.97,1.95,1.95,1.16,1.16,-2.71,-1.74,0,0,-3.82,-2.87
2018-11-09,29400,002220,9.7,8.49,4.2,9.12,3.67,8.74,4.9,-0.35,1.5,0.37,-3.06,5.78,2.04,-2.72,0.35,0.7,4.55,5.24,-2.68,-2.01,4.01,9.7,7.99,13.89,1.04,1.74,8.74,14.69,1.75,2.45
2018-11-09,28400,600601,9.23,8.81,1.74,5.88,1.41,4.73,3.27,-1.09,1.16,0.78,-4.23,1.41,0,-3.17,-2.91,-1.45,0.73,0.73,-2.53,-2.17,1.81,6.14,4.06,8.49,-0.37,0,2.55,6.91,-1.82,-1.45
2018-11-09,75100,002072,8.37,7.44,3.51,8.83,0,8.52,8.52,-0.28,2.34,1.46,-6.52,1.73,1.73,-6.26,0.28,0.57,4.26,6.39,-2.45,-1.91,6.68,9.95,10.59,13.98,1.13,1.69,11.22,14.63,1.7,2.27
2018-11-09,33100,002676,9.97,9.6,3.11,8.86,4.24,7.84,3.45,-0.94,0.33,0,-4.53,3.93,-0.3,-3.63,-1.57,0,10.03,10.03,-2.85,0.28,4.56,9.97,15.05,21,6.9,10.34,15.05,21,6.9,10.34
2018-11-09,59700,002289,7.57,5.66,4.02,8.36,5.83,7.99,2.04,-0.34,4.05,2.21,-1.84,6.37,0.5,-1.51,-1.7,-1.02,3.74,4.59,-3.11,-1.64,0.98,7.21,5.84,12.37,1.55,3.09,4.76,11.22,0.51,2.04
2018-11-09,253300,002915,9.89,8.71,1.99,7.61,3.87,7.08,3.09,-0.49,1.17,0.09,-3.47,3.87,0,-3,-2.69,0.33,1.42,1.83,-2.85,-2.17,-0.72,-0.24,0.37,0.85,-1.78,-1.1,0.69,1.18,-1.47,-0.77
2018-11-09,65600,600687,14.09,12.52,4.85,12.5,5.56,11.76,5.88,-0.65,-2.18,-3.52,-7.32,4.27,-1.22,-6.71,-3.92,0.16,-2.45,1.47,0,0,7.2,9.38,4.4,6.53,-2.61,-2.61,4.58,6.7,-2.45,-2.45
2018-11-09,37500,000518,9.97,9.97,4.72,10.89,0,10.28,10.28,-0.56,0,0,-4.53,5.87,5.87,-4,-2.78,-0.28,2.78,3.33,-3.51,-2.43,2.16,4.86,5.29,8.08,-0.56,0.56,5,7.78,-0.83,0.28
2018-11-09,21100,600653,10.47,9.9,1.01,6.09,0,4.5,4.5,-1.5,0,-0.52,-6.64,-0.95,-0.95,-5.21,-2,-1.5,2,4.5,-2.45,-1.47,4.41,9.8,8.12,13.71,1.02,2.03,6.5,12,-0.5,0.5
2018-11-09,66300,002328,14.31,6.94,2.98,8.65,0,7.59,7.59,-0.97,2.82,-3.81,-7.54,0.45,0.45,-6.64,2.91,5.98,10.02,10.02,-8.52,-5.29,-3.82,1.17,-0.15,5.03,-5.03,-1.68,5.82,11.31,0.65,4.2
2018-11-09,20900,600186,10,8.85,1.43,5.05,0,4.52,4.52,-0.5,1.05,0,-5.26,-0.48,-0.48,-4.78,-0.5,-0.5,10.05,10.05,-2.28,0,2.28,9.59,13.13,21.21,8.08,10.61,12.56,20.6,7.54,10.05
2018-11-09,196600,002881,13.18,12.09,0.6,6.4,1.84,3.91,2.03,-2.34,-1.85,-2.8,-4.63,1.48,-0.36,-2.34,-1.77,-1.77,0.26,2.24,-2.81,-0.88,-0.42,1.25,1.64,3.34,-0.8,1.17,-0.16,1.51,-2.55,-0.62
2018-11-09,416900,002931,10.91,9.62,3.21,7.93,6.9,7.73,0.77,-0.19,0.34,-0.82,-0.22,7.7,0.74,-0.02,-5.23,-2.66,0.74,2.38,-4.26,-2.36,-1.6,-0.5,1.85,2.98,-0.91,1.06,-0.86,0.24,-3.55,-1.63
2018-11-09,44900,002103,10.32,10.05,2.04,6.32,0,6.32,6.32,0,0,-0.25,-4.9,1.11,1.11,-4.9,-1.17,0.7,2.81,4.22,-2.05,-2.05,3.42,7.74,5.58,10,0,0,6.32,10.77,0.7,0.7
2018-11-09,44800,000835,10.62,10.62,0.38,5.2,0.91,2.77,1.85,-2.31,-0.49,-0.49,-5.58,-0.67,-1.56,-3.35,-3,-3,9.93,9.93,0,1.68,10.08,10.08,24.76,24.76,13.33,15.24,21.02,21.02,9.93,11.78
2018-11-09,73700,600846,10.99,9.51,2.19,5.25,0.82,4.65,3.81,-0.56,0.45,-0.9,-4.34,0.68,-0.14,-3.8,-3.39,-2.82,0.42,1.55,-2.53,-2.11,0.28,2.53,3.63,5.95,0.73,1.16,0.71,2.96,-2.12,-1.69
2018-11-09,32200,002504,10.27,9.52,4,11.82,9.38,10.76,1.27,-0.95,0.34,-0.34,-2.8,8.7,-0.62,-1.86,-1.9,-1.9,4.11,4.43,-2.13,-1.52,5.78,10.03,12.26,16.77,3.87,4.52,10.13,14.56,1.9,2.53
2018-11-09,37200,002052,10.06,9.73,0.45,4.82,0,3.64,3.64,-1.12,0.3,0,-5.11,-0.54,-0.54,-4.03,-1.4,-1.12,2.24,3.08,-1.92,-1.37,2.74,3.84,6.23,7.37,1.42,1.98,5.04,6.16,0.28,0.84
